,ticker,open,close,Adj Close,low,high,volume,Date
19962425,BKNG,222.320007324219,223.960006713867,223.960006713867,221.580001831055,225.300003051758,863200,2010-01-04
19962435,BKNG,224.100006103516,226.559997558594,226.559997558594,222.149993896484,228.0,801100,2010-01-05
19962445,BKNG,225.11999511718798,219.080001831055,219.080001831055,218.149993896484,226.419998168945,1007800,2010-01-06
19962455,BKNG,219.660003662109,216.13000488281202,216.13000488281202,214.11999511718798,220.5,768700,2010-01-07
19962465,BKNG,213.100006103516,216.210006713867,216.210006713867,212.13000488281202,218.429992675781,756600,2010-01-08
19962475,BKNG,217.800003051758,218.910003662109,218.910003662109,212.25,219.5,784500,2010-01-11
19962484,BKNG,216.059997558594,213.97999572753898,213.97999572753898,210.25,216.99000549316398,1222300,2010-01-12
19962494,BKNG,214.449996948242,214.300003051758,214.300003051758,207.75999450683602,215.919998168945,841000,2010-01-13
19962504,BKNG,212.970001220703,208.77000427246102,208.77000427246102,206.00999450683602,214.72999572753898,1402500,2010-01-14
19962515,BKNG,208.210006713867,208.77000427246102,208.77000427246102,205.550003051758,210.5,1210900,2010-01-15
19962525,BKNG,208.550003051758,208.699996948242,208.699996948242,207.789993286133,212.449996948242,625400,2010-01-19
19962536,BKNG,206.529998779297,206.309997558594,206.309997558594,203.089996337891,211.5,673600,2010-01-20
19962546,BKNG,205.88000488281202,208.039993286133,208.039993286133,205.539993286133,211.110000610352,843000,2010-01-21
19962556,BKNG,207.860000610352,204.199996948242,204.199996948242,202.809997558594,209.559997558594,837600,2010-01-22
19962565,BKNG,205.410003662109,202.839996337891,202.839996337891,199.889999389648,206.00999450683602,653100,2010-01-25
19962575,BKNG,202.410003662109,204.440002441406,204.440002441406,200.839996337891,207.210006713867,767400,2010-01-26
19962585,BKNG,203.660003662109,207.52000427246102,207.52000427246102,203.179992675781,208.49000549316398,676800,2010-01-27
19962595,BKNG,208.11999511718798,201.679992675781,201.679992675781,201.389999389648,209.699996948242,672200,2010-01-28
