,date,est,adj_close
0,2017-05-26,151.6292457780853,152.13000488281202
1,2017-05-30,151.99955112339734,152.38000488281202
2,2017-05-31,152.33778244239326,151.460006713867
3,2017-06-01,151.67396117579358,151.52999877929702
4,2017-06-02,151.57301208423624,153.610000610352
5,2017-06-05,153.23015705773807,153.63000488281202
6,2017-06-06,153.4966278147536,152.809997558594
7,2017-06-07,153.0193644796773,153.11999511718798
8,2017-06-08,153.10805444714023,154.710006713867
9,2017-06-09,154.42841044240384,149.600006103516
10,2017-06-12,150.7623975077332,148.440002441406
11,2017-06-13,149.01864710306558,150.679992675781
12,2017-06-14,150.26251765646154,150.25
13,2017-06-15,150.12300002342502,149.800003051758
14,2017-06-16,149.9354492297672,150.639999389648
15,2017-06-19,150.48409406204308,152.86999511718798
16,2017-06-20,152.48601572354346,152.25
17,2017-06-21,152.13170636869145,153.910003662109
18,2017-06-22,153.594233035582,153.399993896484
19,2017-06-23,153.31450241247904,155.070007324219
20,2017-06-26,154.75177001682553,153.589996337891
21,2017-06-27,153.67213566578744,150.580001831055
22,2017-06-28,151.42384122316528,153.240005493164
23,2017-06-29,152.86560802446942,151.039993286133
24,2017-06-30,151.12713678532435,150.979995727539
25,2017-07-03,151.13117434356244,148.429992675781
26,2017-07-05,149.08888398948238,150.339996337891
27,2017-07-06,150.10192709645227,148.820007324219
28,2017-07-07,148.86677532397644,151.440002441406
29,2017-07-10,150.95943889433545,153.5
30,2017-07-11,153.13290317434428,155.270004272461
31,2017-07-12,154.95972766917967,158.899993896484
32,2017-07-13,158.28203562139203,159.259994506836
33,2017-07-14,159.01124696486087,159.97000122070298
34,2017-07-17,159.84931138115766,159.729995727539
35,2017-07-18,159.6947554765819,162.860000610352
36,2017-07-19,162.2768518898922,164.139999389648
37,2017-07-20,163.84822372600152,164.52999877929702
38,2017-07-21,164.4234340263932,164.429992675781
39,2017-07-24,164.40890478325238,166.0
40,2017-07-25,165.70813174966705,165.27999877929702
41,2017-07-26,165.21844167023596,165.610000610352
42,2017-07-27,165.5877886241631,170.440002441406
43,2017-07-28,169.56383944659632,172.449996948242
44,2017-07-31,171.99614964060893,169.25
45,2017-08-01,169.79246647592075,169.860000610352
46,2017-08-02,169.93412725184936,169.300003051758
47,2017-08-03,169.33560811662787,168.589996337891
48,2017-08-04,168.79822139389432,169.61999511718798
49,2017-08-07,169.4380167991521,171.97999572753898
50,2017-08-08,171.57636415972345,171.229995727539
51,2017-08-09,171.10989520595308,171.179992675781
52,2017-08-10,171.23795460715206,167.399993896484
53,2017-08-11,168.37430785836978,168.080001831055
54,2017-08-14,168.17581239455563,170.75
55,2017-08-15,170.28200120372884,171.0
56,2017-08-16,170.81785111815222,170.0
57,2017-08-17,170.23516622021384,166.910003662109
58,2017-08-18,167.75424265194604,167.410003662109
59,2017-08-21,167.49972419789518,167.77999877929702
60,2017-08-22,167.71317580238505,169.639999389648
61,2017-08-23,169.3108214213358,168.710006713867
62,2017-08-24,168.64633347954262,167.740005493164
63,2017-08-25,168.03211712733798,166.320007324219
64,2017-08-28,166.72977315918226,167.240005493164
65,2017-08-29,167.13938227480298,168.050003051758
66,2017-08-30,167.90856430879663,169.919998168945
67,2017-08-31,169.60006535286348,171.970001220703
68,2017-09-01,171.62061650311114,172.02000427246102
69,2017-09-05,171.88721165569726,170.72000122070298
70,2017-09-06,171.05067222405347,172.089996337891
71,2017-09-07,171.87621451372593,173.210006713867
72,2017-09-08,173.01194359371095,170.949996948242
73,2017-09-11,171.39570258966205,173.50999450683602
74,2017-09-12,173.09629984549824,172.960006713867
75,2017-09-13,172.8170960386401,173.050003051758
76,2017-09-14,173.06576773646435,170.960006713867
77,2017-09-15,171.4909513856293,171.639999389648
78,2017-09-18,171.63169695047182,170.009994506836
79,2017-09-19,170.35454398695575,172.52000427246102
80,2017-09-20,172.0698392069658,172.169998168945
81,2017-09-21,172.02301035391125,171.110000610352
82,2017-09-22,171.39990969708907,170.539993286133
83,2017-09-25,170.73835958470184,162.86999511718798
84,2017-09-26,164.87443763410997,164.210006713867
85,2017-09-27,164.41252215312588,167.679992675781
86,2017-09-28,167.0831966257435,168.729995727539
87,2017-09-29,168.44174285440178,170.86999511718798
88,2017-10-02,170.50577689453812,169.47000122070298
89,2017-10-03,169.4517854510493,169.960006713867
90,2017-10-04,169.9475166314249,168.419998168945
91,2017-10-05,168.7688365256469,171.240005493164
92,2017-10-06,170.7179506465967,172.22999572753898
93,2017-10-09,171.98326982630388,172.5
94,2017-10-10,172.42028173327293,171.589996337891
95,2017-10-11,171.79874497837724,172.74000549316398
96,2017-10-12,172.54558460859255,172.550003051758
97,2017-10-13,172.48369100937722,173.74000549316398
98,2017-10-16,173.51557436695492,174.52000427246102
99,2017-10-17,174.37449928873065,176.110000610352
100,2017-10-18,175.83938859257648,176.029998779297
101,2017-10-19,175.9318762276522,174.559997558594
102,2017-10-20,174.94251218821285,174.97999572753898
103,2017-10-23,174.98585056100652,171.270004272461
104,2017-10-24,172.19264792027005,171.800003051758
105,2017-10-25,171.92213248532138,170.600006103516
106,2017-10-26,170.848591081302,170.63000488281202
107,2017-10-27,170.69902818193393,177.88000488281205
108,2017-10-30,176.54859117611068,179.86999511718795
109,2017-10-31,179.28514190091005,180.059997558594
110,2017-11-01,179.9240380732904,182.660003662109
111,2017-11-02,182.18879600858716,178.919998168945
112,2017-11-03,179.4967652613333,178.919998168945
113,2017-11-06,179.1550635204081,180.169998168945
114,2017-11-07,179.94026593918338,180.25
115,2017-11-08,180.16666815973232,179.559997558594
116,2017-11-09,179.73143829529695,179.300003051758
117,2017-11-10,179.40230926150917,178.460006713867
118,2017-11-13,178.68899542889432,178.77000427246102
119,2017-11-14,178.75929414241486,178.070007324219
120,2017-11-15,178.2148681094403,177.949996948242
121,2017-11-16,178.0204051936153,179.589996337891
122,2017-11-17,179.28462760811385,179.0
123,2017-11-20,178.92103846178165,178.74000549316398
124,2017-11-21,178.83650574293995,181.860000610352
125,2017-11-22,181.278079540986,180.86999511718798
126,2017-11-24,180.7111286078088,182.779998779297
127,2017-11-27,182.4240614761588,183.029998779297
128,2017-11-28,182.89560730883892,182.419998168945
129,2017-11-29,182.54968931810947,175.13000488281205
130,2017-11-30,177.03889024732348,177.179992675781
131,2017-12-01,177.21562497434178,175.100006103516
132,2017-12-04,175.2792079093054,171.47000122070298
133,2017-12-05,172.50019726169268,172.830001831055
134,2017-12-06,172.7796195456591,176.059997558594
135,2017-12-07,175.50668365028474,180.139999389648
136,2017-12-08,179.4495332339319,179.0
137,2017-12-11,178.78385134565306,179.039993286133
138,2017-12-12,179.10312747493325,176.960006713867
139,2017-12-13,177.49179462894935,178.300003051758
140,2017-12-14,178.15427115063747,178.389999389648
141,2017-12-15,178.30045375366151,180.179992675781
142,2017-12-18,179.85415320222845,180.820007324219
143,2017-12-19,180.66229131101355,179.50999450683602
144,2017-12-20,179.77010679202814,177.889999389648
145,2017-12-21,178.3665622904243,177.449996948242
146,2017-12-22,177.65012261455982,177.199996948242
147,2017-12-26,177.28562326890585,175.99000549316398
148,2017-12-27,176.31428791337655,177.61999511718795
149,2017-12-28,177.3382668167552,177.919998168945
150,2017-12-29,177.79971548907068,176.460006713867
151,2018-01-02,176.81053167256044,181.419998168945
152,2018-01-03,180.47496595622644,184.669998168945
153,2018-01-04,184.0636664137681,184.330001831055
154,2018-01-05,184.135771772953,186.850006103516
155,2018-01-08,186.37629314667907,188.279998779297
156,2018-01-09,187.99995711474446,187.86999511718798
157,2018-01-10,187.79476728148126,187.839996337891
158,2018-01-11,187.87226580364467,187.77000427246102
159,2018-01-12,187.78943983198414,179.36999511718795
160,2018-01-16,181.53257235393062,178.389999389648
161,2018-01-17,179.13178225023742,177.600006103516
162,2018-01-18,177.84883753083437,179.800003051758
163,2018-01-19,179.38118878618562,181.289993286133
164,2018-01-22,181.01466668565033,185.36999511718798
165,2018-01-23,184.66644383510365,189.350006103516
166,2018-01-24,188.6644366879385,186.550003051758
167,2018-01-25,186.55819431646464,187.47999572753898
168,2018-01-26,187.46506053180818,190.0
169,2018-01-29,189.56566730034825,185.97999572753898
170,2018-01-30,186.66259835171326,187.11999511718798
171,2018-01-31,187.13772633315966,186.889999389648
172,2018-02-01,186.8257834631968,193.089996337891
173,2018-02-02,191.9427523062447,190.279998779297
174,2018-02-05,190.0332583293405,181.25999450683602
175,2018-02-06,183.71969535422036,185.309997558594
176,2018-02-07,185.04893683494168,180.179992675781
177,2018-02-08,180.8569974784521,171.580001831055
178,2018-02-09,174.02935112555426,176.110000610352
179,2018-02-12,175.72310300450837,176.410003662109
180,2018-02-13,176.10750021737184,173.149993896484
181,2018-02-14,173.96630904022936,179.52000427246102
182,2018-02-15,178.33121878434952,179.960006713867
183,2018-02-16,179.5337083127221,177.360000610352
184,2018-02-20,177.9936414436394,176.00999450683602
185,2018-02-21,176.48479081488603,177.910003662109
186,2018-02-22,177.57716037268438,178.99000549316398
187,2018-02-23,178.7786386609573,183.289993286133
188,2018-02-26,182.53584865990805,184.929992675781
189,2018-02-27,184.5411272617845,181.460006713867
190,2018-02-28,182.1593883085953,178.320007324219
191,2018-03-01,179.28780253802216,175.940002441406
192,2018-03-02,176.69923604598134,176.61999511718795
193,2018-03-05,176.62947538183664,180.399993896484
194,2018-03-06,179.72870643299058,179.779998779297
195,2018-03-07,179.56187591717696,183.710006713867
196,2018-03-08,182.96899584776085,182.339996337891
197,2018-03-09,182.14770465574497,185.22999572753898
198,2018-03-12,184.68668421039047,184.75999450683602
199,2018-03-13,184.59308697788995,181.88000488281202
200,2018-03-14,182.6459058393776,184.190002441406
201,2018-03-15,183.88627554884326,183.860000610352
202,2018-03-16,183.72499820687133,185.089996337891
203,2018-03-19,184.855833411281,172.559997558594
204,2018-03-20,175.6914429722804,168.149993896484
205,2018-03-21,169.93393855178476,169.389999389648
206,2018-03-22,169.41157748493413,164.889999389648
207,2018-03-23,165.93439385206733,159.389999389648
208,2018-03-26,161.01035050097465,160.059997558594
209,2018-03-27,160.26487641037747,152.22000122070298
210,2018-03-28,154.18717765977314,153.02999877929702
211,2018-03-29,153.35206554032646,159.789993286133
212,2018-04-02,158.5758587110743,155.389999389648
213,2018-04-03,155.32791576299587,156.110000610352
214,2018-04-04,156.23611745399018,155.100006103516
215,2018-04-05,155.25159340303992,159.339996337891
216,2018-04-06,158.5341571278665,157.199996948242
217,2018-04-09,157.05747002036216,157.929992675781
218,2018-04-10,157.91472006904908,165.039993286133
219,2018-04-11,163.75877758870817,166.320007324219
220,2018-04-12,165.79729349346923,163.86999511718798
221,2018-04-13,164.3402663876681,164.520004272461
222,2018-04-16,164.53980487376379,164.830001831055
223,2018-04-17,164.7646610808309,168.660003662109
224,2018-04-18,167.96693543290326,166.360000610352
225,2018-04-19,166.28814767266883,168.100006103516
226,2018-04-20,167.8813676234528,166.27999877929702
227,2018-04-23,166.44898654861308,165.839996337891
228,2018-04-24,166.05226401612282,159.690002441406
229,2018-04-25,161.29626751115663,159.690002441406
230,2018-04-26,160.07653926150846,174.160003662109
231,2018-04-27,171.50062395919366,173.589996337891
232,2018-04-30,172.69101868016628,172.0
233,2018-05-01,172.43679033322746,173.860000610352
234,2018-05-02,173.555109164372,176.070007324219
235,2018-05-03,175.69512478032723,174.02000427246102
236,2018-05-04,174.15520224032275,176.610000610352
237,2018-05-07,176.1721774398763,177.970001220703
238,2018-05-08,177.69533373438247,178.919998168945
239,2018-05-09,178.74592908420965,182.660003662109
240,2018-05-10,182.0043802611733,185.529998779297
241,2018-05-11,185.01591702571352,186.99000549316398
242,2018-05-14,186.69112578321455,186.639999389648
243,2018-05-15,186.55998184840675,184.320007324219
244,2018-05-16,184.9355790809353,183.199996948242
245,2018-05-17,183.60306821001302,183.75999450683602
246,2018-05-18,183.71583914050714,182.679992675781
247,2018-05-21,182.88814187633096,184.49000549316398
248,2018-05-22,184.15964209906227,183.800003051758
249,2018-05-23,183.7157926224885,186.899993896484
250,2018-05-24,186.31150889319323,185.929992675781
251,2018-05-25,185.77134578456088,184.919998168945
252,2018-05-29,185.22423253395172,185.74000549316398
253,2018-05-30,185.6312123526331,187.669998168945
254,2018-05-31,187.33951571275563,191.779998779297
255,2018-06-01,191.07926270439555,193.99000549316398
256,2018-06-04,193.54801136631372,193.279998779297
257,2018-06-05,193.16798966911966,192.940002441406
258,2018-06-06,193.06268583095542,191.339996337891
259,2018-06-07,191.76924092738363,188.179992675781
260,2018-06-08,189.06784240864357,189.100006103516
261,2018-06-11,189.10914721118493,191.539993286133
262,2018-06-12,191.11987571557364,192.399993896484
263,2018-06-13,192.1861918607151,192.410003662109
264,2018-06-14,192.35478181995902,196.809997558594
265,2018-06-15,196.00168601253426,195.850006103516
266,2018-06-18,195.6049594284159,198.309997558594
267,2018-06-19,197.84260404068831,197.49000549316398
268,2018-06-20,197.3671629923535,202.0
269,2018-06-21,201.14720242453464,201.5
270,2018-06-22,201.2314460247754,201.74000549316398
271,2018-06-25,201.72235626241186,196.350006103516
272,2018-06-26,197.71873084223785,199.0
273,2018-06-27,198.79680505645445,195.839996337891
274,2018-06-28,196.22010594475083,196.22999572753898
275,2018-06-29,196.3466649066779,194.320007324219
276,2018-07-02,194.77882833964972,197.360000610352
277,2018-07-03,196.81076489156135,192.72999572753898
278,2018-07-05,193.48516390828425,198.449996948242
279,2018-07-06,197.49123652690295,203.22999572753898
280,2018-07-09,202.38807727723216,204.74000549316398
281,2018-07-10,204.33729544566168,203.539993286133
282,2018-07-11,203.57653634108087,202.539993286133
283,2018-07-12,202.8529286183359,206.919998168945
284,2018-07-13,206.0881466414728,207.320007324219
285,2018-07-16,207.021751403882,207.22999572753898
286,2018-07-17,207.20782809135392,209.99000549316398
287,2018-07-18,209.47970538611457,209.360000610352
288,2018-07-19,209.20741136071177,208.089996337891
289,2018-07-20,208.4462711793874,209.940002441406
290,2018-07-23,209.6127826247756,210.910003662109
291,2018-07-24,210.71397991909146,214.669998168945
292,2018-07-25,214.01130242225747,217.5
293,2018-07-26,216.99089281318982,176.25999450683602
294,2018-07-27,186.66047416946034,174.889999389648
295,2018-07-30,177.77694029418444,171.059997558594
296,2018-07-31,172.1120132328338,172.580001831055
297,2018-08-01,172.5096861079392,171.649993896484
298,2018-08-02,171.62459167340486,176.36999511718795
299,2018-08-03,175.47605259209598,177.779998779297
300,2018-08-06,177.3894995404797,185.690002441406
301,2018-08-07,184.28484848842632,183.809997558594
302,2018-08-08,183.3757889880201,185.179992675781
303,2018-08-09,185.0130832200263,183.089996337891
304,2018-08-10,183.43139704428768,180.25999450683602
305,2018-08-13,181.083577471914,180.050003051758
306,2018-08-14,180.2733812078201,181.110000610352
307,2018-08-15,180.90922137482187,179.529998779297
308,2018-08-16,179.7825354929707,174.699996948242
309,2018-08-17,176.02036244300416,173.800003051758
310,2018-08-20,174.30210697332936,172.5
311,2018-08-21,172.87566472686353,172.61999511718795
312,2018-08-22,172.67637435198458,173.639999389648
313,2018-08-23,173.45672405613774,172.899993896484
314,2018-08-24,172.90723813436023,174.649993896484
