,date,est,adj_close
0,2016-12-02,748.3081107075185,750.5
1,2016-12-05,751.3160140237472,762.52001953125
2,2016-12-06,762.4981572305509,759.109985351562
3,2016-12-07,757.5901862848683,771.1900024414059
4,2016-12-08,771.4438849748993,776.4199829101559
5,2016-12-09,775.0237970708966,789.2899780273441
6,2016-12-12,789.0538312893956,789.27001953125
7,2016-12-13,787.5542713769394,796.099975585938
8,2016-12-14,796.1744458779177,797.0700073242191
9,2016-12-15,796.1869279643496,797.849975585938
10,2016-12-16,797.7558823985926,790.7999877929691
11,2016-12-19,791.6400095351319,794.2000122070309
12,2016-12-20,794.9508298192837,796.4199829101559
13,2016-12-21,796.0653160018716,794.5599975585941
14,2016-12-22,794.5157593607349,791.260009765625
15,2016-12-23,791.4521327234766,789.9099731445309
16,2016-12-27,789.9889811097156,791.5499877929691
17,2016-12-28,791.6794718598242,785.0499877929691
18,2016-12-29,785.885123418856,782.7899780273441
19,2016-12-30,782.9539565801645,771.8200073242191
20,2017-01-03,772.7779614657115,786.140014648438
21,2017-01-04,787.1398229937574,786.900024414062
22,2017-01-05,785.0074228493064,794.02001953125
23,2017-01-06,794.057945311331,806.150024414062
24,2017-01-09,805.6960999068792,806.650024414062
25,2017-01-10,805.0432867357673,804.7899780273441
26,2017-01-11,805.0301065326147,807.9099731445309
27,2017-01-12,808.0523658460984,806.359985351562
28,2017-01-13,806.048506901175,807.880004882812
29,2017-01-17,808.0485627434939,804.609985351562
30,2017-01-18,805.0216542164101,806.0700073242191
31,2017-01-19,806.4076860156042,802.1749877929691
32,2017-01-20,802.6811526085546,805.02001953125
33,2017-01-23,805.4738394031045,819.3099975585941
34,2017-01-24,819.3001871537667,823.869995117188
35,2017-01-25,822.1356627376059,835.6699829101559
36,2017-01-26,835.4761209264248,832.150024414062
37,2017-01-27,830.67165562594,823.3099975585941
38,2017-01-30,823.9279855978308,802.3200073242191
39,2017-01-31,803.7492959200514,796.7899780273441
40,2017-02-01,797.3841404372428,795.6950073242191
41,2017-02-02,795.8709890426561,798.530029296875
42,2017-02-03,798.6045356803471,801.489990234375
43,2017-02-06,801.2448837010203,801.3400268554691
44,2017-02-07,800.9439017854885,806.969970703125
45,2017-02-08,807.0370080542133,808.380004882812
46,2017-02-09,807.6781008541974,809.5599975585941
47,2017-02-10,809.4253682224548,813.6699829101559
48,2017-02-13,813.6390372036568,819.239990234375
49,2017-02-14,818.9328572895347,820.4500122070309
50,2017-02-15,819.747162083188,818.97998046875
51,2017-02-16,819.0799247715277,824.1599731445309
52,2017-02-17,824.2691608234251,828.0700073242191
53,2017-02-21,827.5554841048415,831.6599731445309
54,2017-02-22,831.3009588391936,830.760009765625
55,2017-02-23,830.2979601502027,831.3300170898441
56,2017-02-24,831.4336992721832,828.640014648438
57,2017-02-27,828.9803100803788,829.280029296875
58,2017-02-28,829.4908670351501,823.2100219726559
59,2017-03-01,823.930547101845,835.239990234375
60,2017-03-02,835.6680252008493,830.630004882812
61,2017-03-03,829.2265782937423,829.0800170898441
62,2017-03-06,829.1978246756639,827.780029296875
63,2017-03-07,827.8303688261348,831.9099731445309
64,2017-03-08,832.0026311837598,835.369995117188
65,2017-03-09,834.9758478487868,838.6799926757809
66,2017-03-10,838.3681075427038,843.25
67,2017-03-13,843.0055321560648,845.5399780273441
68,2017-03-14,845.0278976708659,845.619995117188
69,2017-03-15,845.3163297127891,847.2000122070309
70,2017-03-16,847.2132571488355,848.780029296875
71,2017-03-17,848.640528575052,852.119995117188
72,2017-03-20,852.0362888201951,848.400024414062
73,2017-03-21,848.5871769366282,830.4600219726559
74,2017-03-22,832.0242406956614,829.5900268554691
75,2017-03-23,830.3738934223041,817.5800170898441
76,2017-03-24,818.7942520427762,814.4299926757809
77,2017-03-27,814.7706114778747,819.510009765625
78,2017-03-28,819.7571886851555,820.9199829101559
79,2017-03-29,820.2931421708699,831.4099731445309
80,2017-03-30,831.4483049463668,831.5
81,2017-03-31,830.1033304526559,829.5599975585941
82,2017-04-03,829.7796896415676,838.5499877929691
83,2017-04-04,838.71660899541,834.5700073242191
84,2017-04-05,833.5936971852317,831.4099731445309
85,2017-04-06,831.5312236123318,827.880004882812
86,2017-04-07,828.0344407570494,824.6699829101559
87,2017-04-10,824.7972386501025,824.72998046875
88,2017-04-11,824.8927316557035,823.349975585938
89,2017-04-12,823.5058584672507,824.3200073242191
90,2017-04-13,824.4807212911551,823.5599975585941
91,2017-04-17,823.5264342683631,837.1699829101559
92,2017-04-18,837.3477441585484,836.8200073242191
93,2017-04-19,835.0012443788014,838.2100219726559
94,2017-04-20,838.2375739076551,841.650024414062
95,2017-04-21,841.5876730817037,843.1900024414059
96,2017-04-24,842.7950314933236,862.760009765625
97,2017-04-25,862.8952438687294,872.2999877929691
98,2017-04-26,870.0933435984314,871.72998046875
99,2017-04-27,870.452950246849,874.25
100,2017-04-28,874.2976169235387,905.9600219726559
101,2017-05-01,906.177796110844,912.5700073242192
102,2017-05-02,908.556394762496,916.4400024414059
103,2017-05-03,915.7280027100611,927.0399780273441
104,2017-05-04,926.8871236278743,931.6599731445308
105,2017-05-05,930.4364378968027,927.130004882812
106,2017-05-08,927.2204067091392,934.2999877929692
107,2017-05-09,934.6598490733634,932.1699829101559
108,2017-05-10,931.2709648548567,928.780029296875
109,2017-05-11,928.9648031027566,930.599975585938
110,2017-05-12,930.97490245645,932.219970703125
111,2017-05-15,932.0506020880061,937.0800170898441
112,2017-05-16,937.0240004234214,943.0
113,2017-05-17,942.6129209148744,919.619995117188
114,2017-05-18,922.6247685245372,930.239990234375
115,2017-05-19,932.6715036805562,934.010009765625
116,2017-05-22,932.7401769688867,941.859985351562
117,2017-05-23,941.6573685368428,948.8200073242192
118,2017-05-24,948.0882382190046,954.9600219726559
119,2017-05-25,954.3098247015922,969.5399780273441
120,2017-05-26,969.251344700355,971.469970703125
121,2017-05-30,969.5796063498583,975.880004882812
122,2017-05-31,975.7854429682591,964.859985351562
123,2017-06-01,966.2846186766826,966.9500122070308
124,2017-06-02,967.742962801914,975.599975585938
125,2017-06-05,975.5665631014584,983.6799926757808
126,2017-06-06,982.8918244893318,976.5700073242192
127,2017-06-07,976.5025249160958,980.9400024414059
128,2017-06-08,981.7546590796918,983.4099731445308
129,2017-06-09,982.9347325506881,949.8300170898441
130,2017-06-12,953.719469102231,942.900024414062
131,2017-06-13,943.9516421278654,953.400024414062
132,2017-06-14,953.9672058748737,950.760009765625
133,2017-06-15,949.4090799008897,942.3099975585941
134,2017-06-16,942.9624351144005,939.780029296875
135,2017-06-19,940.0064848356569,957.369995117188
136,2017-06-20,957.6539389039746,950.630004882812
137,2017-06-21,948.577867013256,959.4500122070308
138,2017-06-22,960.0632011119179,957.0900268554692
139,2017-06-23,955.9645560142442,965.5900268554692
140,2017-06-26,965.7670580052874,952.27001953125
141,2017-06-27,953.6705373625558,927.3300170898441
142,2017-06-28,928.828238583315,940.489990234375
143,2017-06-29,943.2329479255864,917.7899780273441
144,2017-06-30,920.3764800853355,908.72998046875
145,2017-07-03,909.2770187937755,898.7000122070309
146,2017-07-05,899.1365793104058,911.7100219726559
147,2017-07-06,912.6283670505219,906.6900024414059
148,2017-07-07,905.1764492424162,918.5900268554692
149,2017-07-10,918.9310629703149,928.7999877929692
150,2017-07-11,927.6752788949113,930.0900268554692
151,2017-07-12,928.7640153330519,943.8300170898441
152,2017-07-13,943.9133678581861,947.1599731445308
153,2017-07-14,945.4418125153048,955.989990234375
154,2017-07-17,955.8527231382939,953.4199829101559
155,2017-07-18,952.3085508576859,965.400024414062
156,2017-07-19,965.6215395480698,970.890014648438
157,2017-07-20,969.5210685925001,968.150024414062
158,2017-07-21,967.6041487915699,972.9199829101559
159,2017-07-24,973.1252316844956,980.3400268554692
160,2017-07-25,980.0148251809892,950.7000122070308
161,2017-07-26,954.5058232404139,947.7999877929692
162,2017-07-27,948.9615129098977,934.0900268554692
163,2017-07-28,935.2797372371888,941.530029296875
164,2017-07-31,943.0514671875774,930.5
165,2017-08-01,931.5902527721595,930.8300170898441
166,2017-08-02,931.4031666599914,930.390014648438
167,2017-08-03,930.4270001418264,923.650024414062
168,2017-08-04,924.336503766576,927.9600219726559
169,2017-08-07,928.7377103987491,929.359985351562
170,2017-08-08,928.8381159044184,926.7899780273441
171,2017-08-09,927.0941833327882,922.900024414062
172,2017-08-10,923.1055016929129,907.239990234375
173,2017-08-11,908.5424791375469,914.390014648438
174,2017-08-14,916.0220766130728,922.6699829101559
175,2017-08-15,922.0842505782642,922.219970703125
176,2017-08-16,921.1117489069337,926.9600219726559
177,2017-08-17,927.0286927446565,910.97998046875
178,2017-08-18,913.0551552127199,910.6699829101559
179,2017-08-21,911.4148146329701,906.6599731445308
180,2017-08-22,907.0633476157379,924.6900024414059
181,2017-08-23,925.028300696916,927.0
182,2017-08-24,924.6595152747987,921.280029296875
183,2017-08-25,922.018759727302,915.890014648438
184,2017-08-28,916.1066154408508,913.8099975585941
185,2017-08-29,913.9411734739693,921.2899780273441
186,2017-08-30,921.4458959875027,929.5700073242192
187,2017-08-31,928.9423083647379,939.3300170898441
188,2017-09-01,938.6582826867831,937.3400268554692
189,2017-09-05,936.0599779101096,928.4500122070308
190,2017-09-06,929.2106457924897,927.8099975585941
191,2017-09-07,928.1787337031664,935.9500122070308
192,2017-09-08,936.0632121145518,926.5
193,2017-09-11,927.0581593048095,929.0800170898441
194,2017-09-12,929.8644778622617,932.0700073242192
195,2017-09-13,931.8587378823892,935.0900268554692
196,2017-09-14,934.8273003280618,925.109985351562
197,2017-09-15,926.4071617197123,920.2899780273441
198,2017-09-18,920.5232765311355,915.0
199,2017-09-19,915.2291312704926,921.8099975585941
200,2017-09-20,922.2969971703573,931.5800170898441
201,2017-09-21,931.0893769479861,932.4500122070308
202,2017-09-22,931.1688332949985,928.530029296875
203,2017-09-25,929.0280805547774,920.969970703125
204,2017-09-26,921.4318163194615,924.859985351562
205,2017-09-27,925.6844083909219,944.489990234375
206,2017-09-28,944.4778178971957,949.5
207,2017-09-29,947.0570277818599,959.109985351562
208,2017-10-02,958.8200190715069,953.27001953125
209,2017-10-03,952.5217356281055,957.7899780273441
210,2017-10-04,958.4682177618427,951.6799926757808
211,2017-10-05,952.206606998047,969.9600219726559
212,2017-10-06,970.3873203479791,978.890014648438
213,2017-10-09,976.8297988879507,977.0
214,2017-10-10,975.8318991712101,972.599975585938
215,2017-10-11,972.896740682313,989.25
216,2017-10-12,989.5879427437283,987.8300170898441
217,2017-10-13,985.6015778424444,989.6799926757808
218,2017-10-16,989.8095950692166,992.0
219,2017-10-17,991.8551128957787,992.1799926757808
220,2017-10-18,991.8749503112456,992.8099975585941
221,2017-10-19,992.8053278285878,984.4500122070308
222,2017-10-20,985.4197221619555,988.2000122070308
223,2017-10-23,989.0649692294086,968.4500122070308
224,2017-10-24,970.9221083722848,970.5399780273441
225,2017-10-25,971.7460395911032,973.3300170898441
226,2017-10-26,973.1723672124033,972.5599975585941
227,2017-10-27,972.205634754552,1019.27001953125
228,2017-10-30,1019.8065019245956,1017.1099853515601
229,2017-10-31,1010.8599837433866,1016.6400146484399
230,2017-11-01,1016.7062533116342,1025.5
231,2017-11-02,1025.6147741410812,1025.57995605469
232,2017-11-03,1024.400380268456,1032.47998046875
233,2017-11-06,1032.5507517437202,1025.90002441406
234,2017-11-07,1025.983487376749,1033.32995605469
235,2017-11-08,1033.992334407818,1039.84997558594
