,date,est,adj_close,Actual Price Change,Direction,Predicted Price Change,
26,1/11/2017,115.7633638,116.5167084,0.622711182,1,-0.130633434,0
27,1/12/2017,116.4582429,116.0302124,-0.486495972,0,-0.058465504,0
28,1/13/2017,116.0125427,115.825882,-0.204330444,0,-0.017669726,0
29,1/17/2017,115.8729055,116.7599716,0.934089661,1,0.047023561,1
30,1/18/2017,116.6741846,116.7502289,-0.009742737,0,-0.08578702,0
31,1/19/2017,116.6331658,116.5458984,-0.204330444,0,-0.1170631,0
32,1/20/2017,116.5883716,116.7599716,0.214073181,1,0.042473198,1
33,1/23/2017,116.7492527,116.8377991,0.077827454,1,-0.010718883,0
34,1/24/2017,116.8113546,116.7307739,-0.107025146,0,-0.026444462,0
35,1/25/2017,116.7431974,118.5891953,1.858421326,1,0.012423476,1
36,1/26/2017,118.4184908,118.647583,0.058387756,1,-0.170704479,0
37,1/27/2017,118.4152204,118.6573029,0.009719849,1,-0.232362604,0
38,1/30/2017,118.650072,118.3459473,-0.311355591,0,-0.007230842,0
39,1/31/2017,118.4105809,118.0735168,-0.27243042,0,0.064633683,1
40,2/1/2017,118.1286202,125.2737045,7.200187683,1,0.05510336,1
41,2/2/2017,124.612299,125.0596542,-0.214050293,0,-0.661405552,0
42,2/3/2017,124.1566526,125.5948029,0.535148621,1,-0.903001675,0
43,2/6/2017,125.5470478,126.7721252,1.177322388,1,-0.047755076,0
44,2/7/2017,126.6505331,127.9786301,1.206504822,1,-0.121592157,0
45,2/8/2017,127.8083761,128.4748688,0.496238708,1,-0.170253975,0
46,2/9/2017,128.3253732,129.4032288,0.928359985,1,-0.149495566,0
47,2/10/2017,129.3033259,129.1100769,-0.293151855,0,-0.099902893,0
48,2/13/2017,129.0008263,130.253418,1.143341064,1,-0.109250588,0
49,2/14/2017,130.148628,131.9440155,1.690597534,1,-0.104789936,0
50,2/15/2017,131.74659,132.4228363,0.478820801,1,-0.19742552,0
51,2/16/2017,132.2143469,132.2664948,-0.156341553,0,-0.208489395,0
52,2/17/2017,132.2105466,132.628067,0.361572266,1,-0.055948153,0
53,2/21/2017,132.5961746,133.5857239,0.95765686,1,-0.031892466,0
54,2/22/2017,133.4902042,133.9863892,0.400665283,1,-0.095519694,0
55,2/23/2017,133.8676582,133.4196014,-0.56678772,0,-0.118730968,0
56,2/24/2017,133.4883856,133.5466614,0.127059937,1,0.068784139,1
57,2/27/2017,133.5603684,133.8104706,0.263809204,1,0.013706994,1
58,2/28/2017,133.7828568,133.8691101,0.058639526,1,-0.027613818,0
59,3/1/2017,133.8365322,136.6053314,2.736221313,1,-0.032577946,0
60,3/2/2017,136.3536252,135.7942505,-0.811080933,0,-0.251706265,0
61,3/3/2017,135.4684898,136.5955658,0.801315308,1,-0.325760676,0
62,3/6/2017,136.5594404,136.1655731,-0.429992676,0,-0.036125347,0
63,3/7/2017,136.0945396,136.3414764,0.17590332,1,-0.071033471,0
64,3/8/2017,136.3468903,135.8333435,-0.508132935,0,0.00541385,1
65,3/9/2017,135.9301568,135.5205994,-0.312744141,0,0.096813316,1
66,3/10/2017,135.58633,135.9701385,0.449539185,1,0.065730587,1
67,3/13/2017,135.9375292,136.0287476,0.058609009,1,-0.032609314,0
68,3/14/2017,135.9729416,135.8235474,-0.205200195,0,-0.055806002,0
69,3/15/2017,135.8638826,137.2600708,1.436523438,1,0.04033528,1
70,3/16/2017,137.1280297,137.4848175,0.224746704,1,-0.132041084,0
71,3/17/2017,137.3068032,136.8007965,-0.684020996,0,-0.178014349,0
72,3/20/2017,136.932435,138.2373047,1.436508179,1,0.131638473,1
73,3/21/2017,138.1130692,136.6541901,-1.583114624,0,-0.124235489,0
74,3/22/2017,136.7590517,138.1982117,1.544021606,1,0.104861648,1
75,3/23/2017,138.1303238,137.7095795,-0.488632202,0,-0.067887832,0
76,3/24/2017,137.5279579,137.4359741,-0.273605347,0,-0.181621597,0
77,3/27/2017,137.494477,137.6705322,0.234558105,1,0.058502888,1
78,3/28/2017,137.6628806,140.5239868,2.85345459,1,-0.00765158,0
79,3/29/2017,140.2603789,140.8367004,0.312713623,1,-0.263607909,0
80,3/30/2017,140.4819362,140.6510162,-0.185684204,0,-0.35476422,0
81,3/31/2017,140.6269612,140.3871765,-0.263839722,0,-0.024055081,0
82,4/3/2017,140.4401331,140.4262543,0.039077759,1,0.052956581,1
83,4/4/2017,140.4340475,141.4718781,1.045623779,1,0.007793204,1
84,4/5/2017,141.3756133,140.7389832,-0.732894897,0,-0.096264719,0
85,4/6/2017,140.6858414,140.3871765,-0.351806641,0,-0.053141779,0
86,4/7/2017,140.4651009,140.0744629,-0.312713623,0,0.077924386,1
87,4/10/2017,140.1376565,139.9083252,-0.166137695,0,0.063193586,1
88,4/11/2017,139.9442421,138.4034271,-1.504898071,0,0.035916858,1
89,4/12/2017,138.7157338,138.5695496,0.166122437,1,0.31230672,1
90,4/13/2017,138.6183855,137.8366241,-0.732925415,0,0.048835974,1
91,4/17/2017,137.9839331,138.5988617,0.762237549,1,0.14730896,1
92,4/18/2017,138.561166,137.9832001,-0.615661621,0,-0.037695675,0
93,4/19/2017,137.9675204,137.4750519,-0.508148193,0,-0.015679638,0
94,4/20/2017,137.5782356,139.1949615,1.719909668,1,0.103183712,1
95,4/21/2017,139.0379404,139.0288544,-0.166107178,0,-0.157021142,0
96,4/24/2017,138.813199,140.36763,1.338775635,1,-0.215655398,0
97,4/25/2017,140.2445924,141.2373505,0.869720459,1,-0.123037607,0
98,4/26/2017,141.0650389,140.406723,-0.830627441,0,-0.172311581,0
99,4/27/2017,140.4287783,140.5141907,0.107467651,1,0.022055248,1
100,4/28/2017,140.5399072,140.3773804,-0.136810303,0,0.025716525,1
101,5/1/2017,140.3911187,143.2406464,2.863265991,1,0.013738348,1
102,5/2/2017,142.9776406,144.1494751,0.908828735,1,-0.263005812,0
103,5/3/2017,143.7962981,143.7097015,-0.43977356,0,-0.353176956,0
104,5/4/2017,143.6206937,143.1917725,-0.517929077,0,-0.089007798,0
105,5/5/2017,143.2956128,145.5664215,2.374649048,1,0.103840378,1
106,5/8/2017,145.3483283,149.5241394,3.957717896,1,-0.218093188,0
107,5/9/2017,149.0823657,150.481842,0.957702637,1,-0.44177373,0
108,5/10/2017,149.9934247,149.7684479,-0.713394165,0,-0.488417385,0
109,5/11/2017,149.7312995,151.0637054,1.295257568,1,-0.037148414,0
110,5/12/2017,150.9566128,153.1734009,2.109695435,1,-0.107092656,0
111,5/15/2017,152.9359995,152.780899,-0.392501831,0,-0.237401334,0
112,5/16/2017,152.5192,152.5552368,-0.225662231,0,-0.26169904,0
113,5/17/2017,152.6032411,147.433075,-5.122161865,0,0.048004311,1
114,5/18/2017,148.497828,149.6801453,2.247070313,1,1.064753003,1
115,5/19/2017,149.7349146,150.1903839,0.510238647,1,0.054769289,1
116,5/22/2017,149.9129416,151.1029816,0.912597656,1,-0.277442283,0
117,5/23/2017,151.0034438,150.9165192,-0.186462402,0,-0.09953773,0
118,5/24/2017,150.8038003,150.4651489,-0.451370239,0,-0.112718868,0
119,5/25/2017,150.5569724,150.985199,0.520050049,1,0.091823454,1
120,5/26/2017,150.9551744,150.730072,-0.255126953,0,-0.030024613,0
121,5/30/2017,150.6797101,150.7889557,0.058883667,1,-0.050361925,0
122,5/31/2017,150.7950136,149.8960114,-0.892944336,0,0.006057862,1
123,6/1/2017,150.0809642,150.308136,0.412124634,1,0.184952836,1
124,6/2/2017,150.3163374,152.5355988,2.227462769,1,0.008201416,1
125,6/5/2017,152.3265746,151.0440674,-1.491531372,0,-0.209024114,0
126,6/6/2017,150.9127456,151.5543213,0.510253906,1,-0.131321738,0
127,6/7/2017,151.579293,152.4570923,0.902770996,1,0.024971734,1
128,6/8/2017,152.3582914,152.0842133,-0.372879028,0,-0.098800923,0
129,6/9/2017,151.9866625,146.1868744,-5.897338867,0,-0.097550711,0
130,6/12/2017,147.4124542,142.6936493,-3.493225098,0,1.225579797,1
131,6/13/2017,143.4326817,143.8416901,1.148040771,1,0.739032358,1
132,6/14/2017,143.9030592,142.4385071,-1.403182983,0,0.06136909,1
133,6/15/2017,142.5667686,141.5848083,-0.85369873,0,0.128261474,1
134,6/16/2017,141.7645802,139.6027069,-1.98210144,0,0.179771805,1
135,6/19/2017,140.0054589,143.5963745,3.993667603,1,0.402751978,1
136,6/20/2017,143.2546574,142.2913208,-1.305053711,0,-0.341717065,0
137,6/21/2017,141.8247636,143.1351929,0.84387207,1,-0.466557202,0
138,6/22/2017,143.1282432,142.899704,-0.235488892,0,-0.006949627,0
139,6/23/2017,142.7983136,143.5375061,0.637802124,1,-0.101390409,0
140,6/26/2017,143.480082,143.0861359,-0.451370239,0,-0.057424079,0
141,6/27/2017,143.0548756,141.0353088,-2.050827026,0,-0.031260219,0
142,6/28/2017,141.4582969,143.0959473,2.060638428,1,0.4229881,1
143,6/29/2017,143.0000591,140.9862518,-2.109695435,0,-0.095888132,0
144,6/30/2017,141.0842911,141.3199005,0.333648682,1,0.098039234,1
145,7/3/2017,141.3806464,140.8096313,-0.510269165,0,0.060745885,1
146,7/5/2017,140.8783383,141.3885651,0.578933716,1,0.068706983,1
147,7/6/2017,141.3558342,140.0540619,-1.334503174,0,-0.032730871,0
148,7/7/2017,140.2927614,141.4768829,1.422821045,1,0.238699503,1
149,7/10/2017,141.4035711,142.3403778,0.863494873,1,-0.073311824,0
150,7/11/2017,142.1589658,142.8015747,0.461196899,1,-0.181412024,0
151,7/12/2017,142.6929594,143.0076447,0.206069946,1,-0.10861529,0
152,7/13/2017,142.9503101,144.9995728,1.991928101,1,-0.057334527,0
153,7/14/2017,144.8151293,146.2457428,1.246170044,1,-0.184443445,0
154,7/17/2017,145.9907512,146.756012,0.510269165,1,-0.254991559,0
155,7/18/2017,146.6016242,147.2662811,0.510269165,1,-0.154387774,0
156,7/19/2017,147.1931538,148.1886444,0.922363281,1,-0.073127288,0
157,7/20/2017,148.0883687,147.5213928,-0.667251587,0,-0.100275744,0
158,7/21/2017,147.4801162,147.452713,-0.06867981,0,-0.041276592,0
159,7/24/2017,147.4881115,149.2385864,1.785873413,1,0.035398477,1
160,7/25/2017,149.0745377,149.8764038,0.637817383,1,-0.164048683,0
161,7/26/2017,149.655859,150.5829163,0.706512451,1,-0.220544791,0
162,7/27/2017,150.4877754,147.7372742,-2.84564209,0,-0.095140879,0
163,7/28/2017,148.3050461,146.6971436,-1.040130615,0,0.567771897,1
164,7/31/2017,146.9481787,145.9415741,-0.755569458,0,0.251035178,1
165,8/1/2017,146.0968102,147.2368469,1.295272827,1,0.155236109,1
166,8/2/2017,147.132329,154.1939087,6.957061768,1,-0.104517934,0
167,8/3/2017,153.5409023,152.6533203,-1.540588379,0,-0.653006343,0
168,8/4/2017,151.7981576,153.4579468,0.804626465,1,-0.8551627,0
169,8/7/2017,153.4655311,155.8325958,2.374649048,1,0.007584288,1
170,8/8/2017,155.5993728,157.0787811,1.246185303,1,-0.233222998,0
171,8/9/2017,156.7805305,158.0404053,0.961624146,1,-0.298250613,0
172,8/10/2017,157.8747845,153.0065308,-5.033874512,0,-0.16562077,0
173,8/11/2017,154.02856,155.1343384,2.127807617,1,1.022029247,1
174,8/14/2017,155.1933606,157.4690704,2.334732056,1,0.059022217,1
175,8/15/2017,157.152931,159.1929779,1.723907471,1,-0.316139392,0
176,8/16/2017,158.8856027,158.5526733,-0.640304565,0,-0.307375226,0
177,8/17/2017,158.3582945,155.5086975,-3.04397583,0,-0.194378801,0
178,8/18/2017,156.1369348,155.154068,-0.354629517,0,0.628237303,1
179,8/21/2017,155.3203121,154.8683777,-0.285690308,0,0.1662441,1
180,8/22/2017,154.9264986,157.4001007,2.531723022,1,0.058120948,1
181,8/23/2017,157.167454,157.5971069,0.197006226,1,-0.232646732,0
182,8/24/2017,157.2815963,156.8976898,-0.699417114,0,-0.315510601,0
183,8/25/2017,157.0354084,157.4788971,0.581207275,1,0.137718539,1
184,8/28/2017,157.4615397,159.0649109,1.586013794,1,-0.017357373,0
185,8/29/2017,158.9074399,160.48349,1.418579102,1,-0.157470983,0
186,8/30/2017,160.2644196,160.9169159,0.433425903,1,-0.219070421,0
187,8/31/2017,160.7419644,161.5572357,0.640319824,1,-0.174951504,0
188,9/1/2017,161.4824331,161.6064911,0.049255371,1,-0.074802648,0
189,9/5/2017,161.5266873,159.6658478,-1.940643311,0,-0.079803784,0
190,9/6/2017,160.0688082,159.4983673,-0.167480469,0,0.402960401,1
191,9/7/2017,159.5976845,158.8580322,-0.640335083,0,0.099317173,1
192,9/8/2017,158.9897204,156.2672272,-2.590805054,0,0.131688212,1
193,9/11/2017,156.8005863,159.0944672,2.82723999,1,0.533359108,1
194,9/12/2017,158.9434083,158.4640198,-0.630447388,0,-0.151058877,0
195,9/13/2017,158.1166607,157.2720184,-1.192001343,0,-0.347359081,0
196,9/14/2017,157.512822,155.9224396,-1.349578857,0,0.240803588,1
197,9/15/2017,156.1930983,157.4986115,1.576171875,1,0.270658753,1
198,9/18/2017,157.4059726,156.3066254,-1.191986084,0,-0.092638841,0
199,9/19/2017,156.2505463,156.3657227,0.05909729,1,-0.056079034,0
200,9/20/2017,156.4105164,153.7453766,-2.620346069,0,0.044793724,1
201,9/21/2017,154.2895361,151.1052704,-2.640106201,0,0.54415947,1
202,9/22/2017,151.6359568,149.6276245,-1.477645874,0,0.530686447,1
203,9/25/2017,149.943606,148.3075714,-1.320053101,0,0.315981486,1
204,9/26/2017,148.5742552,150.8590088,2.551437378,1,0.266683784,1
205,9/27/2017,150.6433685,151.9327698,1.073760986,1,-0.215640307,0
206,9/28/2017,151.6163735,150.9969177,-0.935852051,0,-0.316396269,0
207,9/29/2017,150.9957561,151.8243866,0.827468872,1,-0.001161618,0
208,10/2/2017,151.79513,151.5190277,-0.305358887,0,-0.029256575,0
209,10/3/2017,151.425525,152.1790314,0.660003662,1,-0.093502675,0
210,10/4/2017,152.1215742,151.193924,-0.985107422,0,-0.057457194,0
211,10/5/2017,151.322673,153.07547,1.881546021,1,0.128749004,1
212,10/6/2017,152.9170568,152.9868164,-0.088653564,0,-0.158413168,0
213,10/9/2017,152.7507516,153.5187683,0.531951904,1,-0.236064829,0
214,10/10/2017,153.4698699,153.5778656,0.05909729,1,-0.048898372,0
215,10/11/2017,153.5117365,154.2182159,0.640350342,1,-0.066129148,0
216,10/12/2017,154.1589976,153.6763916,-0.541824341,0,-0.059218297,0
217,10/13/2017,153.6706683,154.6516418,0.975250244,1,-0.005723294,0
218,10/16/2017,154.5712818,157.4986115,2.846969604,1,-0.080360043,0
219,10/17/2017,157.2186031,158.0798187,0.581207275,1,-0.280008329,0
220,10/18/2017,157.7279714,157.3803864,-0.699432373,0,-0.35184735,0
221,10/19/2017,157.4418225,153.6566925,-3.723693848,0,0.061436151,1
222,10/20/2017,154.4263297,153.9226685,0.265975952,1,0.769637172,1
223,10/23/2017,154.0555004,153.8438568,-0.078811646,0,0.132831934,1
224,10/24/2017,153.8121891,154.7600098,0.916152954,1,-0.031667751,0
225,10/25/2017,154.6758443,154.080307,-0.679702759,0,-0.084165479,0
226,10/26/2017,154.0440014,155.0653992,0.985092163,1,-0.036305577,0
227,10/27/2017,154.9934934,160.6213837,5.555984497,1,-0.071905771,0
228,10/30/2017,160.1008365,164.2367249,3.615341187,1,-0.520547194,0
229,10/31/2017,163.5214451,166.522171,2.285446167,1,-0.715279776,0
230,11/1/2017,166.0586934,164.4041901,-2.117980957,0,-0.463477585,0
231,11/2/2017,164.4414399,165.6060181,1.201828003,1,0.037249827,1
232,11/3/2017,165.6091151,169.9306335,4.324615479,1,0.003097042,1
233,11/6/2017,169.5148028,171.6545563,1.723922729,1,-0.4158307,0
234,11/7/2017,171.1192185,172.2062225,0.55166626,1,-0.535337767,0
235,11/8/2017,171.9935711,173.6149292,1.408706665,1,-0.212651387,0
236,11/9/2017,173.4735796,173.2602997,-0.354629517,0,-0.141349586,0
237,11/10/2017,173.0889733,172.6868591,-0.573440552,0,-0.171326422,0
238,11/13/2017,172.8022422,171.994812,-0.692047119,0,0.11538308,1
239,11/14/2017,172.1335509,169.3946686,-2.600143433,0,0.138738914,1
240,11/15/2017,169.9292245,167.1603394,-2.234329224,0,0.534555921,1
241,11/16/2017,167.6127744,169.1574097,1.997070313,1,0.452435033,1
242,11/17/2017,169.0848874,168.2181854,-0.939224243,0,-0.072522305,0
243,11/20/2017,168.0183015,168.0501099,-0.168075562,0,-0.199883903,0
244,11/21/2017,168.108517,171.1742554,3.124145508,1,0.05840713,1
245,11/22/2017,170.887289,172.973587,1.799331665,1,-0.286966332,0
246,11/24/2017,172.5776988,172.9834747,0.009887695,1,-0.395888234,0
247,11/27/2017,172.7581526,172.1134644,-0.870010376,0,-0.225322156,0
248,11/28/2017,172.2942086,171.1050415,-1.008422852,0,0.180744234,1
249,11/29/2017,171.3072405,167.5558014,-3.549240112,0,0.202199007,1
250,11/30/2017,168.28453,169.8988953,2.343093872,1,0.728728605,1
251,12/1/2017,169.8755264,169.1079712,-0.790924072,0,-0.023368875,0
252,12/4/2017,168.8363352,167.8721771,-1.235794067,0,-0.27163602,0
253,12/5/2017,168.1206468,167.713974,-0.158203125,0,0.248469649,1
254,12/6/2017,167.7831335,167.0911407,-0.622833252,0,0.069159491,1
255,12/7/2017,167.2192988,167.3976288,0.306488037,1,0.128158034,1
256,12/8/2017,167.4020459,167.4470367,0.049407959,1,0.004417123,1
257,12/11/2017,167.4090682,170.7095947,3.262557983,1,-0.037968512,0
258,12/12/2017,170.4095491,169.7505951,-0.958999634,0,-0.300045604,0
259,12/13/2017,169.3616354,170.3141174,0.563522339,1,-0.388959671,0
260,12/14/2017,170.3139479,170.2646942,-0.049423218,0,-0.000169487,0
261,12/15/2017,170.1940123,171.994812,1.730117798,1,-0.070681925,0
262,12/18/2017,171.8358709,174.4170074,2.422195435,1,-0.158941149,0
263,12/19/2017,174.1274981,172.5583496,-1.858657837,0,-0.289509305,0
264,12/20/2017,172.4798564,172.3705139,-0.187835693,0,-0.078493181,0
265,12/21/2017,172.4687222,173.0230255,0.652511597,1,0.098208246,1
266,12/22/2017,172.9633989,173.0230255,0,0,-0.059626626,0
267,12/26/2017,172.9412911,168.6334229,-4.389602661,0,-0.081734421,0
268,12/27/2017,169.5456344,168.6631012,0.029678345,1,0.912211563,1
269,12/28/2017,168.8454289,169.1376495,0.47454834,1,0.182327685,1
270,12/29/2017,169.0938859,167.3086395,-1.82901001,0,-0.043763669,0
271,1/2/2018,167.6720568,170.3042297,2.99559021,1,0.363417231,1
272,1/3/2018,170.0679166,170.2745667,-0.029663086,0,-0.236313164,0
273,1/4/2018,169.8991586,171.065506,0.790939331,1,-0.37540809,0
274,1/5/2018,170.9928506,173.0131226,1.947616577,1,-0.072655409,0
275,1/8/2018,172.8164549,172.3705139,-0.642608643,0,-0.196667643,0
276,1/9/2018,172.1434854,172.3507385,-0.019775391,0,-0.227028492,0
277,1/10/2018,172.3798178,172.3111877,-0.039550781,0,0.029079279,1
278,1/11/2018,172.3191902,173.2899475,0.978759766,1,0.008002447,1
279,1/12/2018,173.2000406,175.0793915,1.78944397,1,-0.089906906,0
280,1/16/2018,174.8855179,174.1896362,-0.889755249,0,-0.193873593,0
281,1/17/2018,174.0183361,177.0665894,2.876953125,1,-0.171300168,0
282,1/18/2018,176.8044326,177.224762,0.158172607,1,-0.262156768,0
283,1/19/2018,176.8656291,176.4338531,-0.790908813,0,-0.359132864,0
284,1/22/2018,176.5940583,174.9904327,-1.44342041,0,0.160205158,1
285,1/23/2018,175.2817467,175.0299683,0.039535522,1,0.291313926,1
286,1/24/2018,175.0871173,172.2419739,-2.787994385,0,0.057149035,1
287,1/25/2018,172.8211261,169.1672974,-3.074676514,0,0.579152189,1
288,1/26/2018,169.7841234,169.5627441,0.395446777,1,0.616826064,1
289,1/29/2018,169.6581195,166.0530548,-3.509689331,0,0.095375359,1
290,1/30/2018,166.7763664,165.074295,-0.978759766,0,0.723311577,1
291,1/31/2018,165.3394014,165.529068,0.454772949,1,0.265106323,1
292,2/1/2018,165.5378533,165.8750916,0.34602356,1,0.008785333,1
293,2/2/2018,165.814839,158.6777496,-7.197341919,0,-0.060252539,0
294,2/5/2018,160.1704363,154.7132874,-3.96446228,0,1.492686692,1
295,2/6/2018,155.5637998,161.1790161,6.46572876,1,0.850512459,1
296,2/7/2018,160.6701012,157.7286377,-3.450378418,0,-0.508914951,0
297,2/8/2018,157.1518398,153.3884888,-4.340148926,0,-0.57679787,0
298,2/9/2018,154.2586184,155.2646637,1.876174927,1,0.870129634,1
299,2/12/2018,155.3128765,161.5185242,6.253860474,1,0.048212845,1
300,2/13/2018,160.9128275,163.1365814,1.618057251,1,-0.605696647,0
301,2/14/2018,162.3651084,166.1443939,3.0078125,1,-0.771472987,0
302,2/15/2018,165.8201163,171.7232513,5.578857422,1,-0.324277582,0
303,2/16/2018,171.1213956,171.1673431,-0.555908203,0,-0.601855791,0
304,2/20/2018,170.4679204,170.5915985,-0.575744629,0,-0.699422691,0
305,2/21/2018,170.707242,169.8173065,-0.774291992,0,0.115643511,1
306,2/22/2018,169.9726109,171.2368317,1.419525146,1,0.155304431,1
307,2/23/2018,171.1190295,174.214859,2.978027344,1,-0.11780221,0
308,2/26/2018,173.9039176,177.6594543,3.444595337,1,-0.310941435,0
309,2/27/2018,177.2068086,177.0837097,-0.575744629,0,-0.452645794,0
310,2/28/2018,176.6548824,176.8156738,-0.268035889,0,-0.428827297,0
311,3/1/2018,176.8755278,173.7185211,-3.09715271,0,0.059853956,1
312,3/2/2018,174.3618027,174.9196777,1.201156616,1,0.643281599,1
313,3/5/2018,174.9627997,175.5252075,0.605529785,1,0.043121947,1
314,3/6/2018,175.374814,175.376297,-0.148910522,0,-0.150393553,0
315,3/7/2018,175.3024856,173.7483063,-1.627990723,0,-0.073811418,0
316,3/8/2018,174.0863897,175.6443176,1.896011353,1,0.338083438,1
317,3/9/2018,175.5332852,178.6620483,3.017730713,1,-0.111032422,0
318,3/12/2018,178.3196058,180.3893127,1.727264404,1,-0.342442497,0
319,3/13/2018,180.0071666,178.6521301,-1.737182617,0,-0.382146103,0
320,3/14/2018,178.7241893,177.1333313,-1.518798828,0,0.072059144,1
321,3/15/2018,177.4405471,177.3417816,0.208450317,1,0.307215846,1
322,3/16/2018,177.3878882,176.7164154,-0.625366211,0,0.046106633,1
323,3/19/2018,176.8364498,174.0163422,-2.700073242,0,0.120034411,1
324,3/20/2018,174.5728005,173.9567719,-0.059570313,0,0.556458342,1
325,3/21/2018,174.0765708,170.0158386,-3.940933228,0,0.11979898,1
326,3/22/2018,170.835015,167.6135559,-2.402282715,0,0.819176356,1
327,3/23/2018,168.1192644,163.732193,-3.881362915,0,0.505708521,1
328,3/26/2018,164.5131551,171.5048676,7.772674561,1,0.780962156,1
329,3/27/2018,170.8409371,167.1072998,-4.397567749,0,-0.663930451,0
330,3/28/2018,166.4631429,165.26091,-1.846389771,0,-0.644156925,0
331,3/29/2018,165.6858725,166.5513916,1.290481567,1,0.424962459,1
332,4/2/2018,166.5322917,165.4594421,-1.091949463,0,-0.019099916,0
333,4/3/2018,165.4479157,167.1569214,1.697479248,1,-0.011526395,0
334,4/4/2018,167.0269539,170.353363,3.19644165,1,-0.12996747,0
335,4/5/2018,170.0100318,171.5346375,1.181274414,1,-0.343331258,0
336,4/6/2018,171.1396632,167.1470184,-4.387619019,0,-0.39497428,0
337,4/9/2018,168.0154713,168.8047791,1.65776062,1,0.86845283,1
338,4/10/2018,168.8685908,171.9813385,3.176559448,1,0.063811788,1
339,4/11/2018,171.6418165,171.1772766,-0.80406189,0,-0.339522038,0
340,4/12/2018,170.7911586,172.8648224,1.687545776,1,-0.386117987,0
341,4/13/2018,172.718898,173.4505005,0.585678101,1,-0.145924357,0
342,4/16/2018,173.2421822,174.5325317,1.08203125,1,-0.208318291,0
343,4/17/2018,174.4156651,176.9347992,2.402267456,1,-0.116866665,0
344,4/18/2018,176.6871905,176.5377197,-0.397079468,0,-0.24760873,0
345,4/19/2018,176.2385624,171.5346375,-5.003082275,0,-0.299157364,0
346,4/20/2018,172.5739939,164.5064697,-7.028167725,0,1.039356426,1
347,4/23/2018,165.9168965,164.0299988,-0.476470947,0,1.410426809,1
348,4/24/2018,164.3754027,161.7468414,-2.283157349,0,0.345403962,1
349,4/25/2018,162.2181074,162.4516296,0.704788208,1,0.471265982,1
350,4/26/2018,162.4945458,163.0174713,0.565841675,1,0.042916115,1
351,4/27/2018,162.9229309,161.1313782,-1.88609314,0,-0.094540429,0
352,4/30/2018,161.4996826,164.0498352,2.918457031,1,0.368304405,1
353,5/1/2018,163.8270252,167.8617249,3.811889648,1,-0.22281005,0
354,5/2/2018,167.3913074,175.2770386,7.415313721,1,-0.47041746,0
355,5/3/2018,174.4877403,175.5946808,0.317642212,1,-0.789298238,0
356,5/4/2018,174.6682333,182.4838562,6.889175415,1,-0.92644753,0
357,5/7/2018,181.8492723,183.8041229,1.320266724,1,-0.63458393,0
358,5/8/2018,182.9521827,184.6876068,0.883483887,1,-0.851940194,0
359,5/9/2018,184.5168876,185.9880219,1.300415039,1,-0.170719209,0
360,5/10/2018,185.8358762,188.6483917,2.660369873,1,-0.152145642,0
361,5/11/2018,188.3689054,187.9309082,-0.717483521,0,-0.279486354,0
362,5/14/2018,187.6098368,187.4924316,-0.438476563,0,-0.321071362,0
363,5/15/2018,187.5846965,185.7884216,-1.70401001,0,0.092264878,1
364,5/16/2018,186.1389663,187.5223236,1.733901978,1,0.350544666,1
365,5/17/2018,187.4397734,186.3365021,-1.185821533,0,-0.082550256,0
366,5/18/2018,186.2406341,185.6588745,-0.677627563,0,-0.095867927,0
367,5/21/2018,185.8031912,186.9742584,1.315383911,1,0.144316718,1
